GROUP	SD
1037	2.5631468233959
1038	1.23696946960276
1039	0.110313607612566
1041	0.899392536970136
1042	2.07915764473861
1043	3.24538183066099
1044	3.20868305251454
1045	1.37833833501303
1046	0.988127317950728
1047	0.52358980592904
1049	1.08287498282781
1050	0.139477041353408
1051	1.20224709887438
1053	0.162976799354998
1054	0.153546323502065
1055	0.0554795980518963
1056	1.25847282117904
1059	1.95483999616337
1062	0.269325659245458
1063	3.89171773375202
1064	2.59057174075226
1068	0.0436044467686514
1070	0.664500769192933
1071	0.183231165995306
1072	0.0353383684965795
1074	4.61721071375209
1075	0.182333847489984
1076	1.34087282764008
1079	0.000674579869252052
1080	0.267819998951254
1081	0.344848906116868
1082	0.904611604666886
1087	1.30819025154001
1089	0.000257386868355222
1091	0.400939444427709
1092	0.622077897855651
1094	0.81305081106759
1097	1.2355492114987
1098	1.29946161579828
1099	1.57984696190502
1100	1.52167946282037
1101	0.383841602458618
1102	0.60163042836418
1103	0.248705718399276
1104	1.66696534577432
1106	1.46427813669467
1108	0.162190496614319
1112	0.550081699608793
1113	0.436404385038123
1114	0.00878085200877725
1117	1.19339642848109
1118	0.838621536834789
1120	2.93905375128345
1121	2.52094669069469
1122	0.777547826101337
1123	0.422140627048022
1124	0.3083943165208
1126	0.545213362083981
1127	0.880399561372277
1130	1.19040083109871
1132	0.00190421066323934
1136	0.836812085166376
1138	2.22708490598051
1142	1.73183249345325
1143	0.104505432511898
1148	0.628700371785256
1149	0.646648444288316
1150	1.38680212097533
1151	0.190356681029324
1152	0.723680657030781
1154	2.29716082947799
1155	0.081214749353185
1156	0.229231290538618
1157	0.273249394774259
1160	0.0442804408514622
1163	0.211903868729039
1166	1.18415849243439
